,Imdb_Id,Title,Plot,Type_x_x,Rated,Year,Released_At,Added_At,Runtime_x,Genre,Director_x,Writer,Actors,Language_x,Country_x,Awards,Metascore,Imdb_Rating,Imdb_Votes,Show_Id,Type_y_x,Director_y,Cast,Country_y,Date_Added,Release_Year,Rating,Duration,Listed_In,Description,ID_x,Year_x,Age_x,IMDb_x,Rotten Tomatoes_x,Type_x_y,Directors,Genres,Country,Language_y,Runtime_y,ID_y,Year_y,Age_y,IMDb_y,Rotten Tomatoes_y,Type_y_y
689,tt4661600,Sanjay's Super Team,"Bored with his father's meditation, a young Indian boy daydreams of Hindu gods as superheroes.",movie,PG,2015,25 Nov 2015,"November 12, 2019",7 min,"Animation, Short, Action, Family, Fantasy, Thriller",Sanjay Patel,Sanjay Patel,"Brent Schraff, Sunny Singh Attar, Arun Rao, Jaquelynn Herrera",English,USA,Nominated for 1 Oscar. Another 2 nominations.,,6.9,"3,879",s1103,Movie,Sanjay Patel,"Brenton Schraff, Sunny Attar, Arun Rao, Jaquelynn Herrera",United States,"November 12, 2019",2015.0,PG,7 min,"Action-Adventure, Animation, Family",Young Sanjay daydreams of Hindu gods as superheroes.,8708.0,2015.0,7+,6.9/10,78/100,0.0,Sanjay Patel,"Animation,Short,Action,Family,Fantasy,Thriller",United States,English,7.0,,,,,,
690,tt2414212,Santa Paws 2: The Santa Pups,"When the Christmas spirit mysteriously begins to disappear, the playful and mischievous Santa Pups - Hope, Jingle, Charity and Noble - must race to save Christmas.",movie,G,2012,20 Nov 2012,"November 12, 2019",88 min,"Adventure, Family",Robert Vince,"Philip Fracassi, Anna McRoberts, Robert Vince","Cheryl Ladd, Danny Woodburn, Kaitlyn Maher, Pat Finn",English,USA,1 win.,,4.9,"1,100",s1104,Movie,Robert Vince,"Cheryl Ladd, George Newbern, Pat Finn, Danny Woodburn, Obba Babatunde, Paul Rae",United States,"November 12, 2019",2012.0,G,92 min,"Fantasy, Musical","When holiday spirit mysteriously begins to disappear, the Santa Pups race to save Christmas.",9316.0,2012.0,all,4.9/10,48/100,0.0,Robert Vince,"Adventure,Family",United States,English,88.0,,,,,,
691,tt0023422,Santa's Workshop,Santa's little helpers must hurry to finish the toys before Christmas Day.,movie,,1932,10 Dec 1932,"November 12, 2019",7 min,"Animation, Family, Short",Wilfred Jackson,,"Pinto Colvig, Walt Disney, Allan Watson",English,USA,,,7.4,"1,320",s1105,Movie,Wilfred Jackson,,United States,"November 12, 2019",1932.0,TV-G,7 min,"Animation, Family, Fantasy",Santa and his elves make toys to deliver on Christmas Eve See details for advisory.,9135.0,1932.0,,7.3/10,54/100,0.0,Wilfred Jackson,"Animation,Short,Family",United States,English,7.0,,,,,,
692,tt2140373,Saving Mr. Banks,"Author P.L. Travers reflects on her childhood after reluctantly meeting with Walt Disney, who seeks to adapt her Mary Poppins books for the big screen.",movie,PG-13,2013,20 Dec 2013,"November 12, 2019",125 min,"Biography, Comedy, Drama",John Lee Hancock,"Kelly Marcel, Sue Smith","Emma Thompson, Tom Hanks, Annie Rose Buckley, Colin Farrell",English,"USA, UK, Australia",Nominated for 1 Oscar. Another 14 wins & 72 nominations.,65.0,7.5,"147,182",s1106,Movie,John Hancock,"Emma Thompson, Tom Hanks, Colin Farrell, Paul Giamatti, Jason Schwartzman, Bradley Whitford","United States, United Kingdom, Australia","November 12, 2019",2013.0,PG-13,129 min,"Biographical, Drama, Historical","Discover the untold story behind Walt Disney's 20-year effort to bring ""Mary Poppins"" to life.",8716.0,2013.0,13+,7.5/10,77/100,0.0,John Lee Hancock,"Biography,Comedy,Drama","United States,United Kingdom,Australia",English,125.0,,,,,,
693,tt7153434,Science Fair,"Nine high school students from disparate corners of the globe navigate rivalries, setbacks, and hormones on their quest to win the international science fair. Only one can be named ""Best in Fair.""",movie,PG,2018,19 Oct 2018,"November 12, 2019",90 min,Documentary,"Cristina Costantini, Darren Foster","Cristina Costantini, Darren Foster, Jeff Plunkett","Jack Andraka, Ramy Khodeir, Serena McCalla",English,USA,,79.0,7.7,331,s1107,Movie,"Cristina Costantini, Darren Foster","Anjali Chadha, Ryan Folz, Harsha Paladugu, Abraham Riedel-Mishaan, Kashfia Rahman, Ivo Zell",United States,"November 12, 2019",2018.0,PG,91 min,"Documentary, Family",Nine high school students compete at the International Science and Engineering Fair.,9186.0,2018.0,7+,7.5/10,52/100,0.0,,"Short,Action,Comedy",United States,English,4.0,,,,,,
694,tt6390686,Sea of Hope: America's Underwater Treasures,"Oceanographer Dr. Sylvia Earle, National Geographic photographer Brian Skerry, Author & Historian Maxwell Kennedy take a team of young environmentalists around America's Ocean hotspots to ...",movie,,2017,01 Jan 2017,"November 12, 2019",48 min,Documentary,Robert Nixon,"Robert Nixon, Gary Parker",,English,USA,,,,,s1108,Movie,Robert Nixon,Max Kennedy,United States,"November 12, 2019",2017.0,TV-PG,47 min,"Action-Adventure, Animals & Nature, Documentary",Oceanographer Sylvia Earle sets out to inspire the creation of 'blue parks' to protect the ocean.,9475.0,2017.0,,7.6/10,38/100,0.0,Robert Nixon,Documentary,United States,English,47.0,,,,,,
695,tt0031905,Sea Scouts,"Donald has a large sailboat, and his crew consists of his three nephews. But between his own clumsiness, and that of his inexperienced (but not mean) crew, the sailing is anything but ...",movie,,1939,30 Jun 1939,"April 3, 2020",8 min,"Animation, Family, Comedy, Short",Dick Lundy,,Clarence Nash,English,USA,,,6.9,556,s513,Movie,Dick Lundy,,United States,"April 3, 2020",1939.0,TV-PG,8 min,"Animation, Family",Donald and his nephews encounter a shark. See details for advisory.,9314.0,1939.0,all,6.9/10,48/100,0.0,Dick Lundy,"Animation,Family,Comedy,Short",United States,English,8.0,,,,,,
696,tt1217213,Secret of the Wings,Tinkerbell wanders into the forbidden Winter woods and meets Periwinkle. Together they learn the secret of their wings and try to unite the warm fairies and the winter fairies to help Pixie Hollow.,movie,G,2012,14 Dec 2012,"November 12, 2019",75 min,"Animation, Family, Fantasy","Roberts Gannaway, Peggy Holmes","Roberts Gannaway (screenplay), Peggy Holmes (screenplay), Ryan Rowe (screenplay), Tom Rogers (screenplay)","Mae Whitman, Lucy Hale, Timothy Dalton, Jeff Bennett",English,"USA, India, UK",1 win & 5 nominations.,,7.1,"10,155",,,,,,,,,,,,8850.0,2012.0,all,7.1/10,67/100,0.0,"Roberts Gannaway,Peggy Holmes","Animation,Family,Fantasy","United States,India,United Kingdom",English,75.0,,,,,,
697,tt1028576,Secretariat,"Penny Chenery Tweedy and colleagues guide her long-shot but precocious stallion to set, in 1973, the unbeaten record for winning the Triple Crown.",movie,PG,2010,08 Oct 2010,"November 12, 2019",123 min,"Biography, Drama, Family, History, Sport",Randall Wallace,"Mike Rich, William Nack (book)","Diane Lane, John Malkovich, Dylan Walsh, Margo Martindale",English,USA,4 wins & 6 nominations.,61.0,7.2,"25,455",s1110,Movie,Randall Wallace,"Diane Lane, John Malkovich, Dylan Walsh, James Cromwell, Kevin Connolly, Nelsan Ellis",United States,"November 12, 2019",2010.0,PG,124 min,"Animals & Nature, Biographical, Drama","A housewife becomes the unlikely owner of a racehorse, then risks it all to make him a champion.",8817.0,2010.0,7+,7.2/10,69/100,0.0,Randall Wallace,"Biography,Drama,Family,History,Sport",United States,English,123.0,,,,,,
698,tt7848136,The Secret of Christ's Tomb,,movie,,2017,03 Dec 2017,"November 12, 2019",,Documentary,Robert Strange,Robert Strange,Stefan Ashton Frank,English,USA,,,5.1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,tt0049733,Secrets of Life,"A feature-length documentary showing the changing world of nature, the sky, the sea, the sun, planets, insects and volcanic action. A story of nature's strange and intricate designs for survival and her many methods of perpetuating life.",movie,Passed,1956,06 Nov 1956,"November 12, 2019",70 min,"Documentary, Family",James Algar,James Algar,Winston Hibler,English,USA,1 win.,,7.8,126,s1112,Movie,James Algar,Winston Hibler,United States,"November 12, 2019",1956.0,TV-PG,70 min,"Animals & Nature, Documentary, Family",Discover Mother Nature’s secrets with a look at our ever-evolving planet.,9372.0,1956.0,all,7.3/10,45/100,0.0,James Algar,"Documentary,Family",United States,English,70.0,,,,,,
700,tt8780664,Secrets of the King Cobra,,movie,,2010,10 Apr 2010,"November 12, 2019",,Documentary,,,,English,India,,,7.2,6,s1113,Movie,,Andre Braugher,India,"November 12, 2019",2012.0,TV-PG,47 min,"Animals & Nature, Documentary",A new scientific expedition follows the king cobra into the wild for the first time.,9466.0,2010.0,,6.5/10,39/100,0.0,,Documentary,India,English,,,,,,,
701,tt8879238,Secrets of the Zoo,"With nearly 6,000 veterinary cases and well over 100 births each year, the team at the Columbus Zoo has no shortage of incredible drama.",series,,2018–,29 Jul 2018,"May 1, 2020",44 min,Reality-TV,,,Mocean Melvin,,,,,8.2,76,,,,,,,,,,,,,,,,,,,,,,,5555.0,2018.0,,8.4/10,48/100,1.0
702,tt1661326,Shake It Up,Two Chicago teens attempt to realize their dream of becoming professional dancers by landing spots on a popular local show.,series,TV-G,2010–2013,07 Nov 2010,"November 12, 2019",30 min,"Comedy, Family",,Chris Thompson,"Bella Thorne, Zendaya, Davis Cleveland, Roshon Fegan",English,USA,3 wins & 18 nominations.,,4.8,"10,911",s1114,TV Show,,"Bella Thorne, Zendaya , Davis Cleveland, Roshon Fegan, Adam Irigoyen, Kenton Duty",United States,"November 12, 2019",2010.0,TV-G,3 Seasons,"Buddy, Comedy, Coming of Age",Best friends attend high school and dance professionally.,,,,,,,,,,,,5473.0,2010.0,all,4.9/10,57/100,1.0
703,tt7217020,Sharks of Lost Island,,movie,,2013,01 Nov 2013,"November 12, 2019",,,Neil Gelinas,Neil Gelinas,,English,USA,,,,,s1115,Movie,,Chris McLinden,United States,"November 12, 2019",2013.0,TV-PG,45 min,"Action-Adventure, Animals & Nature, Documentary",A team of explorers sets out to explore the sea and land of the remote Pitcairn Islands.,9439.0,2013.0,,5.8/10,41/100,0.0,Neil Gelinas,Documentary,United States,English,45.0,,,,,,
704,tt1629440,Sharpay's Fabulous Adventure,Sharpay Evans travels to New York where she is pursuing a Broadway career but it's her dog who lands an acting gig first.,movie,G,2011,19 Apr 2011,"November 12, 2019",90 min,"Comedy, Drama, Family, Music, Musical, Romance",Michael Lembeck,"Robert Horn, Peter Barsocchini (based on characters created for ""High School Musical"" by)","Ashley Tisdale, Austin Butler, Cameron Goodman, Bradley Steven Perry",English,USA,1 nomination.,,4.7,"5,651",s1116,Movie,Michael Lembeck,"Ashley Tisdale, Austin Butler, Cameron Goodman, Bradley Perry, Alec Mapa, Jack Plotnick",United States,"November 12, 2019",2011.0,TV-G,92 min,"Comedy, Coming of Age, Music",Aspiring diva Sharpay leaves suburbia and hits Broadway…and hits it hard.,9148.0,2011.0,all,4.7/10,54/100,0.0,Michael Lembeck,"Comedy,Drama,Family,Music,Musical,Romance",United States,English,90.0,,,,,,
705,tt2769458,Sheriff Callie's Wild West,A kids' western centered on a kitty-cat sheriff whose job is to ensure that the town of Nice and Friendly Corners remains the friendliest town in the West.,series,TV-Y,2014–,20 Jan 2014,"December 1, 2019",25 min,"Animation, Short, Action, Adventure, Comedy, Family, Musical, Western",,"Holly Huckins, George Evelyn, Denis Morella, David Michel","Lucas Grabeel, Kevin Michael Richardson, Jeff Bennett, Gary Anthony Williams","English, French","USA, South Korea, France",4 nominations.,,6.5,503,s623,TV Show,,"Mandy Moore, Lucas Grabeel","United States, South Korea, France","December 1, 2019",2011.0,TV-Y,2 Seasons,"Animation, Kids, Western",Come and see how the West was fun with Sheriff Callie!,,,,,,,,,,,,3030.0,2013.0,all,6.5/10,47/100,1.0
706,tt0099816,Shipwrecked,A young Norwegian boy in 1850s England goes to work as a cabin boy and discovers some of his shipmates are actually pirates.,movie,PG,1990,01 Mar 1991,"November 12, 2019",92 min,"Adventure, Family",Nils Gaup,"O.V. Falck-Ytter (book), Nils Gaup (screenplay), Bob Foss (screenplay), Greg Dinner (screenplay), Nick Thiel (screenplay)","Stian Smestad, Gabriel Byrne, Louisa Milwood-Haigh, Trond Peter Stamsø Munch",English,"Norway, Sweden, USA",3 nominations.,,6.7,"2,364",s1117,Movie,Nils Gaup,"Stian Smestad, Trond Peter Munch, Louisa Haigh, Gabriel Byrne, Bjørn Sundquist, Eva von Hanno","Norway, Sweden, United States","November 12, 2019",1991.0,PG,93 min,"Action-Adventure, Coming of Age, Family",A cabin boy must outwit a ruthless gang of pirates while shipwrecked on a jungle island.,9089.0,1990.0,7+,6.7/10,57/100,0.0,Nils Gaup,"Adventure,Family","Norway,Sweden,United States","Norwegian,English",92.0,,,,,,
707,tt10225108,Shop Class,"It is a competition format that features teams of inventive students who are tasked with designing, building, and testing new contraptions.",series,,2020–,28 Feb 2020,"February 28, 2020",,,,,"Justin Long, Daron Yacoubian",,,,,6.3,16,s539,TV Show,,,,"February 28, 2020",2020.0,TV-G,1 Season,"Family, Game Show / Competition",Teams are challenged with designing and building their very unique creations.,,,,,,,,,,,,5622.0,2020.0,all,7.2/10,42/100,1.0
708,tt0203268,Silver Surfer,The adventures of the cosmic wanderer as he seeks his lost home after rebelling from his master.,series,TV-Y7,1998,07 Feb 1998,"November 12, 2019",30 min,"Animation, Sci-Fi, Action, Thriller",,"Larry Brody, Jack Kirby, Stan Lee","Paul Essiembre, James Blendick",English,"USA, Canada",1 nomination.,,7.1,"1,778",s1118,TV Show,,"Paul Essiembre, James Blendick, Robert Bockstael, Jennifer Daley, Colin Fox","United States, Canada","November 12, 2019",1997.0,TV-Y7,1 Season,"Action-Adventure, Animation, Kids",The adventures of the cosmic wanderer as he seeks his lost home after rebelling from his master.,,,,,,,,,,,,5518.0,1998.0,7+,7.1/10,52/100,1.0
709,tt0462538,The Simpsons Movie,"After Homer deliberately pollutes the town's water supply, Springfield is encased in a gigantic dome by the EPA and the family are declared fugitives.",movie,PG-13,2007,27 Jul 2007,"November 12, 2019",87 min,"Animation, Adventure, Comedy",David Silverman,"James L. Brooks (screenplay), Matt Groening (screenplay), Al Jean (screenplay), Ian Maxtone-Graham (screenplay), George Meyer (screenplay), David Mirkin (screenplay), Mike Reiss (screenplay), Mike Scully (screenplay), Matt Selman (screenplay), John Swartzwelder (screenplay), Jon Vitti (screenplay), Joel H. Cohen (consultant writer), John Frink (consultant writer), Tim Long (consultant writer), Michael Price (consultant writer)","Dan Castellaneta, Julie Kavner, Nancy Cartwright, Yeardley Smith",English,USA,Nominated for 1 Golden Globe. Another 5 wins & 33 nominations.,80.0,7.3,"302,244",,,,,,,,,,,,8702.0,2007.0,13+,7.3/10,78/100,0.0,David Silverman,"Animation,Adventure,Comedy",United States,English,87.0,,,,,,
710,tt0105417,Sister Act,"When a worldly singer witnesses a mob crime, the police hide her as a nun in a traditional convent where she has trouble fitting in.",movie,PG,1992,29 May 1992,"November 12, 2019",100 min,"Comedy, Crime, Family, Music",Emile Ardolino,Paul Rudnick,"Whoopi Goldberg, Maggie Smith, Kathy Najimy, Wendy Makkena",English,USA,Nominated for 2 Golden Globes. Another 9 wins & 8 nominations.,51.0,6.4,"83,764",s1120,Movie,Emile Ardolino,"Whoopi Goldberg, Maggie Smith, Harvey Keitel, Bill Nunn, Mary Wickes, Kathy Najimy",United States,"November 12, 2019",1992.0,PG,101 min,"Comedy, Crime, Family",A low-rent lounge singer is forced to hide out from the mob in a convent.,8787.0,1992.0,7+,6.4/10,71/100,0.0,Emile Ardolino,"Comedy,Family,Music",United States,English,100.0,,,,,,
711,tt0108147,Sister Act 2: Back in the Habit,Showgirl Deloris Van Cartier (Whoopi Goldberg) returns as Sister Mary Clarence to teach music to a group of Catholic students whose run-down school is slated for closure.,movie,PG,1993,10 Dec 1993,"November 12, 2019",107 min,"Comedy, Family, Music",Bill Duke,"Paul Rudnick (characters), James Orr, Jim Cruickshank, Judi Ann Mason","Whoopi Goldberg, Kathy Najimy, Barnard Hughes, Mary Wickes",English,USA,1 win & 3 nominations.,38.0,5.6,"47,046",s1121,Movie,Bill Duke,"Whoopi Goldberg, Kathy Najimy, Barnard Hughes, Mary Wickes, James Coburn, Michael Jeter",United States,"November 12, 2019",1993.0,PG,108 min,"Comedy, Family, Music",Deloris goes back undercover to try to save a troubled inner-city school.,8872.0,1993.0,7+,5.6/10,66/100,0.0,Bill Duke,"Comedy,Family,Music",United States,English,107.0,,,,,,
712,tt1479534,Skyrunners,"Fourteen-year-old Tyler encounters an alien ship which makes him appear older, inexplicably turns him into a ""Skyrunner"" with incomprehensible powers. This turns his high school life upside...",movie,TV-PG,2009,27 Nov 2009,"November 12, 2019",92 min,"Family, Sci-Fi",Ralph Hemecker,Richard C. Okie,"Kelly Blatz, Joey Pollari, Linda Kash, Conrad Coates",English,USA,1 win & 1 nomination.,,5.0,"1,022",s1122,Movie,Ralph Hemecker,"Kelly Blatz, Joey Pollari, Conrad Coates, Jacqueline Wood, Nathan Stephenson, Kerry Laifatt",United States,"November 12, 2019",2009.0,TV-PG,93 min,"Action-Adventure, Science Fiction",Teen brothers discover a UFO near their town…and learn of an alien plot.,9402.0,2009.0,all,5.0/10,44/100,0.0,Ralph Hemecker,"Family,Sci-Fi",United States,English,92.0,,,,,,
713,tt0053285,Sleeping Beauty,"After being snubbed by the royal family, a malevolent fairy places a curse on a princess which only a prince can break, along with the help of three good fairies.",movie,G,1959,25 Dec 1959,"November 12, 2019",75 min,"Animation, Family, Fantasy, Musical, Romance","Clyde Geronimi, Les Clark, Hamilton Luske, Wolfgang Reitherman","Erdman Penner (story adaptation), Charles Perrault (story ""Sleeping Beauty""), Joe Rinaldi (additional story), Winston Hibler (additional story), Bill Peet (additional story), Ted Sears (additional story), Ralph Wright (additional story), Milt Banta (additional story)","Mary Costa, Bill Shirley, Eleanor Audley, Verna Felton",English,USA,Nominated for 1 Oscar. Another 4 wins & 5 nominations.,85.0,7.2,"129,694",s1123,Movie,Clyde Geronimi,"Mary Costa, Eleanor Audley, Barbara Luddy, Taylor Holmes, Bill Shirley, Verna Felton",United States,"November 12, 2019",1959.0,G,77 min,"Animation, Family, Fantasy",A fairy-tale classic about a princess saved by true love's kiss.,8738.0,1959.0,all,7.2/10,75/100,0.0,Julia Leigh,"Drama,Romance,Thriller",Australia,English,101.0,,,,,,
